variable,year,value
ATNL_imigy,2001,0.000062
ATNL_imigy,2002,0.000072
ATNL_imigy,2003,0.000076
ATNL_imigy,2004,0.000077
ATNL_imigy,2005,0.000074
ATNL_imigy,2006,0.000067
ATNL_imigy,2007,0.000070
ATNL_imigy,2008,0.000068
ATNL_imigy,2009,0.000068
ATNL_imigy,2010,0.000061
ATNL_imigy,2011,0.000067
ATNL_imigy,2012,0.000062
ATNL_imigy,2013,0.000064
ATNL_imigy,2014,0.000067
ATNL_imigy,2015,0.000066
ATNL_imigy,2016,0.000065
ATNL_imigy,2017,0.000070
ATNL_imigy,2018,0.000081
ATNL_imigy,2019,0.000080
ATNL_imigy,2020,0.000077
ATNL_imigy,average,0.000072
ATNL_imiy,1995,0.003562
ATNL_imiy,1996,0.003577
ATNL_imiy,1997,0.002794
ATNL_imiy,1998,0.002958
ATNL_imiy,1999,0.002940
ATNL_imiy,2000,0.002567
ATNL_imiy,2001,0.002337
ATNL_imiy,2002,0.002459
ATNL_imiy,2003,0.002553
ATNL_imiy,2004,0.002566
ATNL_imiy,2005,0.002306
ATNL_imiy,2006,0.002069
ATNL_imiy,2007,0.002200
ATNL_imiy,2008,0.002089
ATNL_imiy,2009,0.002017
ATNL_imiy,2010,0.001771
ATNL_imiy,2011,0.001961
ATNL_imiy,2012,0.001826
ATNL_imiy,2013,0.001868
ATNL_imiy,2014,0.001883
ATNL_imiy,2015,0.001910
ATNL_imiy,2016,0.001948
ATNL_imiy,2017,0.002156
ATNL_imiy,2018,0.002232
ATNL_imiy,2019,0.002238
ATNL_imiy,2020,0.002096
ATNL_imiy,average,0.002244
ATPT_imcgy,1995,0.000069
ATPT_imcgy,1996,0.000066
ATPT_imcgy,1997,0.000087
ATPT_imcgy,1998,0.000089
ATPT_imcgy,1999,0.000087
ATPT_imcgy,2000,0.000068
ATPT_imcgy,2001,0.000067
ATPT_imcgy,2002,0.000070
ATPT_imcgy,2003,0.000068
ATPT_imcgy,2004,0.000054
ATPT_imcgy,2005,0.000052
ATPT_imcgy,2006,0.000069
ATPT_imcgy,2007,0.000069
ATPT_imcgy,2008,0.000073
ATPT_imcgy,2009,0.000077
ATPT_imcgy,2010,0.000090
ATPT_imcgy,2011,0.000088
ATPT_imcgy,2012,0.000078
ATPT_imcgy,2013,0.000086
ATPT_imcgy,2014,0.000077
ATPT_imcgy,2015,0.000078
ATPT_imcgy,2016,0.000077
ATPT_imcgy,2017,0.000082
ATPT_imcgy,2018,0.000101
ATPT_imcgy,2019,0.000100
ATPT_imcgy,2020,0.000097
ATPT_imcgy,average,0.000079
ATPT_imcy,1995,0.000804
ATPT_imcy,1996,0.000890
ATPT_imcy,1997,0.001274
ATPT_imcy,1998,0.001178
ATPT_imcy,1999,0.001105
ATPT_imcy,2000,0.000967
ATPT_imcy,2001,0.001000
ATPT_imcy,2002,0.001004
ATPT_imcy,2003,0.001020
ATPT_imcy,2004,0.000929
ATPT_imcy,2005,0.000760
ATPT_imcy,2006,0.000840
ATPT_imcy,2007,0.000820
ATPT_imcy,2008,0.000826
ATPT_imcy,2009,0.000772
ATPT_imcy,2010,0.000776
ATPT_imcy,2011,0.000786
ATPT_imcy,2012,0.000772
ATPT_imcy,2013,0.000794
ATPT_imcy,2014,0.000885
ATPT_imcy,2015,0.000826
ATPT_imcy,2016,0.000838
ATPT_imcy,2017,0.000867
ATPT_imcy,2018,0.001006
ATPT_imcy,2019,0.000949
ATPT_imcy,2020,0.000693
ATPT_imcy,average,0.000876
ATPT_imigy,1995,0.000009
ATPT_imigy,1996,0.000009
ATPT_imigy,1997,0.000013
ATPT_imigy,1998,0.000013
ATPT_imigy,1999,0.000012
ATPT_imigy,2000,0.000011
ATPT_imigy,2001,0.000012
ATPT_imigy,2002,0.000014
ATPT_imigy,2003,0.000014
ATPT_imigy,2004,0.000013
ATPT_imigy,2005,0.000011
ATPT_imigy,2006,0.000011
ATPT_imigy,2007,0.000011
ATPT_imigy,2008,0.000012
ATPT_imigy,2009,0.000009
ATPT_imigy,2010,0.000011
ATPT_imigy,2011,0.000013
ATPT_imigy,2012,0.000013
ATPT_imigy,2013,0.000013
ATPT_imigy,2014,0.000013
ATPT_imigy,2015,0.000012
ATPT_imigy,2016,0.000014
ATPT_imigy,2017,0.000014
ATPT_imigy,2018,0.000019
ATPT_imigy,2019,0.000021
ATPT_imigy,2020,0.000017
ATPT_imigy,average,0.000013
ATPT_imiy,1995,0.000375
ATPT_imiy,1996,0.000351
ATPT_imiy,1997,0.000508
ATPT_imiy,1998,0.000508
ATPT_imiy,1999,0.000466
ATPT_imiy,2000,0.000440
ATPT_imiy,2001,0.000443
ATPT_imiy,2002,0.000496
ATPT_imiy,2003,0.000477
ATPT_imiy,2004,0.000434
ATPT_imiy,2005,0.000340
ATPT_imiy,2006,0.000344
ATPT_imiy,2007,0.000330
ATPT_imiy,2008,0.000361
ATPT_imiy,2009,0.000279
ATPT_imiy,2010,0.000323
ATPT_imiy,2011,0.000390
ATPT_imiy,2012,0.000381
ATPT_imiy,2013,0.000379
ATPT_imiy,2014,0.000374
ATPT_imiy,2015,0.000355
ATPT_imiy,2016,0.000410
ATPT_imiy,2017,0.000445
ATPT_imiy,2018,0.000517
ATPT_imiy,2019,0.000578
ATPT_imiy,2020,0.000468
ATPT_imiy,average,0.000410
ATRA_imcgy,1995,0.000906
ATRA_imcgy,1996,0.000863
ATRA_imcgy,1997,0.000937
ATRA_imcgy,1998,0.001043
ATRA_imcgy,1999,0.001052
ATRA_imcgy,2000,0.002015
ATRA_imcgy,2001,0.001862
ATRA_imcgy,2002,0.002199
ATRA_imcgy,2003,0.001950
ATRA_imcgy,2004,0.002114
ATRA_imcgy,2005,0.001546
ATRA_imcgy,2006,0.001550
ATRA_imcgy,2007,0.001578
ATRA_imcgy,2008,0.001668
ATRA_imcgy,2009,0.001686
ATRA_imcgy,2010,0.002097
ATRA_imcgy,2011,0.002124
ATRA_imcgy,2012,0.002058
ATRA_imcgy,2013,0.002270
ATRA_imcgy,2014,0.002305
ATRA_imcgy,2015,0.002408
ATRA_imcgy,2016,0.002338
ATRA_imcgy,2017,0.002466
ATRA_imcgy,2018,0.002604
ATRA_imcgy,2019,0.002842
ATRA_imcgy,2020,0.003342
ATRA_imcgy,average,0.002023
ATRA_imcy,1995,0.006725
ATRA_imcy,1996,0.006990
ATRA_imcy,1997,0.007941
ATRA_imcy,1998,0.008187
ATRA_imcy,1999,0.007688
ATRA_imcy,2000,0.009688
ATRA_imcy,2001,0.009584
ATRA_imcy,2002,0.010549
ATRA_imcy,2003,0.011557
ATRA_imcy,2004,0.012158
ATRA_imcy,2005,0.012765
ATRA_imcy,2006,0.012863
ATRA_imcy,2007,0.012749
ATRA_imcy,2008,0.012583
ATRA_imcy,2009,0.011851
ATRA_imcy,2010,0.012316
ATRA_imcy,2011,0.012783
ATRA_imcy,2012,0.012017
ATRA_imcy,2013,0.012622
ATRA_imcy,2014,0.012190
ATRA_imcy,2015,0.012575
ATRA_imcy,2016,0.012789
ATRA_imcy,2017,0.013597
ATRA_imcy,2018,0.013772
ATRA_imcy,2019,0.014379
ATRA_imcy,2020,0.012623
ATRA_imcy,average,0.011851
ATRA_imigy,1995,0.000075
ATRA_imigy,1996,0.000077
ATRA_imigy,1997,0.000086
ATRA_imigy,1998,0.000093
ATRA_imigy,1999,0.000094
ATRA_imigy,2000,0.000119
ATRA_imigy,2001,0.000123
ATRA_imigy,2002,0.000142
ATRA_imigy,2003,0.000151
ATRA_imigy,2004,0.000161
ATRA_imigy,2005,0.000163
ATRA_imigy,2006,0.000159
ATRA_imigy,2007,0.000173
ATRA_imigy,2008,0.000171
ATRA_imigy,2009,0.000159
ATRA_imigy,2010,0.000170
ATRA_imigy,2011,0.000189
ATRA_imigy,2012,0.000197
ATRA_imigy,2013,0.000217
ATRA_imigy,2014,0.000212
ATRA_imigy,2015,0.000214
ATRA_imigy,2016,0.000224
ATRA_imigy,2017,0.000237
ATRA_imigy,2018,0.000291
ATRA_imigy,2019,0.000299
ATRA_imigy,2020,0.000320
ATRA_imigy,average,0.000185
ATRA_imiy,1995,0.003127
ATRA_imiy,1996,0.003137
ATRA_imiy,1997,0.003423
ATRA_imiy,1998,0.003642
ATRA_imiy,1999,0.003603
ATRA_imiy,2000,0.004850
ATRA_imiy,2001,0.004666
ATRA_imiy,2002,0.004864
ATRA_imiy,2003,0.005054
ATRA_imiy,2004,0.005337
ATRA_imiy,2005,0.005036
ATRA_imiy,2006,0.004904
ATRA_imiy,2007,0.005441
ATRA_imiy,2008,0.005285
ATRA_imiy,2009,0.004698
ATRA_imiy,2010,0.004952
ATRA_imiy,2011,0.005560
ATRA_imiy,2012,0.005838
ATRA_imiy,2013,0.006306
ATRA_imiy,2014,0.005968
ATRA_imiy,2015,0.006194
ATRA_imiy,2016,0.006694
ATRA_imiy,2017,0.007333
ATRA_imiy,2018,0.007974
ATRA_imiy,2019,0.008340
ATRA_imiy,2020,0.008726
ATRA_imiy,average,0.005729
ATRU_imcgy,1995,0.001501
ATRU_imcgy,1996,0.001535
ATRU_imcgy,1997,0.001754
ATRU_imcgy,1998,0.001955
ATRU_imcgy,1999,0.001898
ATRU_imcgy,2000,0.001995
ATRU_imcgy,2001,0.002167
ATRU_imcgy,2002,0.002081
ATRU_imcgy,2003,0.002150
ATRU_imcgy,2004,0.002495
ATRU_imcgy,2005,0.002836
ATRU_imcgy,2006,0.002866
ATRU_imcgy,2007,0.003029
ATRU_imcgy,2008,0.003493
ATRU_imcgy,2009,0.003517
ATRU_imcgy,2010,0.004248
ATRU_imcgy,2011,0.004511
ATRU_imcgy,2012,0.004392
ATRU_imcgy,2013,0.004709
ATRU_imcgy,2014,0.004705
ATRU_imcgy,2015,0.004726
ATRU_imcgy,2016,0.004760
ATRU_imcgy,2017,0.004863
ATRU_imcgy,2018,0.005118
ATRU_imcgy,2019,0.005353
ATRU_imcgy,2020,0.005920
ATRU_imcgy,average,0.003742
ATRU_imcy,1995,0.014074
ATRU_imcy,1996,0.015104
ATRU_imcy,1997,0.016400
ATRU_imcy,1998,0.016943
ATRU_imcy,1999,0.016252
ATRU_imcy,2000,0.018220
ATRU_imcy,2001,0.018693
ATRU_imcy,2002,0.017953
ATRU_imcy,2003,0.018046
ATRU_imcy,2004,0.020422
ATRU_imcy,2005,0.022428
ATRU_imcy,2006,0.021811
ATRU_imcy,2007,0.022192
ATRU_imcy,2008,0.023422
ATRU_imcy,2009,0.021446
ATRU_imcy,2010,0.022549
ATRU_imcy,2011,0.023734
ATRU_imcy,2012,0.023370
ATRU_imcy,2013,0.023494
ATRU_imcy,2014,0.024226
ATRU_imcy,2015,0.024042
ATRU_imcy,2016,0.023913
ATRU_imcy,2017,0.025350
ATRU_imcy,2018,0.025501
ATRU_imcy,2019,0.025378
ATRU_imcy,2020,0.024934
ATRU_imcy,average,0.022002
ATRU_imigy,1995,0.000167
ATRU_imigy,1996,0.000189
ATRU_imigy,1997,0.000212
ATRU_imigy,1998,0.000243
ATRU_imigy,1999,0.000235
ATRU_imigy,2000,0.000261
ATRU_imigy,2001,0.000270
ATRU_imigy,2002,0.000284
ATRU_imigy,2003,0.000285
ATRU_imigy,2004,0.000322
ATRU_imigy,2005,0.000337
ATRU_imigy,2006,0.000341
ATRU_imigy,2007,0.000351
ATRU_imigy,2008,0.000392
ATRU_imigy,2009,0.000362
ATRU_imigy,2010,0.000371
ATRU_imigy,2011,0.000408
ATRU_imigy,2012,0.000420
ATRU_imigy,2013,0.000441
ATRU_imigy,2014,0.000448
ATRU_imigy,2015,0.000440
ATRU_imigy,2016,0.000454
ATRU_imigy,2017,0.000474
ATRU_imigy,2018,0.000560
ATRU_imigy,2019,0.000581
ATRU_imigy,2020,0.000598
ATRU_imigy,average,0.000385
ATRU_imiy,1995,0.007018
ATRU_imiy,1996,0.007688
ATRU_imiy,1997,0.008398
ATRU_imiy,1998,0.009475
ATRU_imiy,1999,0.009013
ATRU_imiy,2000,0.010694
ATRU_imiy,2001,0.010206
ATRU_imiy,2002,0.009721
ATRU_imiy,2003,0.009548
ATRU_imiy,2004,0.010680
ATRU_imiy,2005,0.010445
ATRU_imiy,2006,0.010492
ATRU_imiy,2007,0.011012
ATRU_imiy,2008,0.012115
ATRU_imiy,2009,0.010723
ATRU_imiy,2010,0.010847
ATRU_imiy,2011,0.012016
ATRU_imiy,2012,0.012442
ATRU_imiy,2013,0.012794
ATRU_imiy,2014,0.012602
ATRU_imiy,2015,0.012752
ATRU_imiy,2016,0.013573
ATRU_imiy,2017,0.014691
ATRU_imiy,2018,0.015346
ATRU_imiy,2019,0.016210
ATRU_imiy,2020,0.016301
ATRU_imiy,average,0.011937
ATRW_imcgy,1995,0.004626
ATRW_imcgy,1996,0.005268
ATRW_imcgy,1997,0.005642
ATRW_imcgy,1998,0.005692
ATRW_imcgy,1999,0.006172
ATRW_imcgy,2000,0.005990
ATRW_imcgy,2001,0.006266
ATRW_imcgy,2002,0.006188
ATRW_imcgy,2003,0.005935
ATRW_imcgy,2004,0.005707
ATRW_imcgy,2005,0.007392
ATRW_imcgy,2006,0.008077
ATRW_imcgy,2007,0.007594
ATRW_imcgy,2008,0.008104
ATRW_imcgy,2009,0.008861
ATRW_imcgy,2010,0.009429
ATRW_imcgy,2011,0.009205
ATRW_imcgy,2012,0.009857
ATRW_imcgy,2013,0.009911
ATRW_imcgy,2014,0.009994
ATRW_imcgy,2015,0.009285
ATRW_imcgy,2016,0.009331
ATRW_imcgy,2017,0.009478
ATRW_imcgy,2018,0.009759
ATRW_imcgy,2019,0.009301
ATRW_imcgy,2020,0.010626
ATRW_imcgy,average,0.008283
ATRW_imcy,1995,0.032904
ATRW_imcy,1996,0.036961
ATRW_imcy,1997,0.040762
ATRW_imcy,1998,0.039075
ATRW_imcy,1999,0.039767
ATRW_imcy,2000,0.044510
ATRW_imcy,2001,0.043354
ATRW_imcy,2002,0.041724
ATRW_imcy,2003,0.040801
ATRW_imcy,2004,0.039692
ATRW_imcy,2005,0.043311
ATRW_imcy,2006,0.045379
ATRW_imcy,2007,0.044369
ATRW_imcy,2008,0.046847
ATRW_imcy,2009,0.045095
ATRW_imcy,2010,0.050451
ATRW_imcy,2011,0.053597
ATRW_imcy,2012,0.055903
ATRW_imcy,2013,0.055571
ATRW_imcy,2014,0.054567
ATRW_imcy,2015,0.052299
ATRW_imcy,2016,0.051364
ATRW_imcy,2017,0.051972
ATRW_imcy,2018,0.051599
ATRW_imcy,2019,0.052063
ATRW_imcy,2020,0.049367
ATRW_imcy,average,0.047659
ATRW_imigy,1995,0.000437
ATRW_imigy,1996,0.000497
ATRW_imigy,1997,0.000558
ATRW_imigy,1998,0.000543
ATRW_imigy,1999,0.000568
ATRW_imigy,2000,0.000604
ATRW_imigy,2001,0.000615
ATRW_imigy,2002,0.000593
ATRW_imigy,2003,0.000586
ATRW_imigy,2004,0.000546
ATRW_imigy,2005,0.000614
ATRW_imigy,2006,0.000620
ATRW_imigy,2007,0.000622
ATRW_imigy,2008,0.000705
ATRW_imigy,2009,0.000670
ATRW_imigy,2010,0.000706
ATRW_imigy,2011,0.000757
ATRW_imigy,2012,0.000809
ATRW_imigy,2013,0.000861
ATRW_imigy,2014,0.000869
ATRW_imigy,2015,0.000865
ATRW_imigy,2016,0.000866
ATRW_imigy,2017,0.000879
ATRW_imigy,2018,0.001030
ATRW_imigy,2019,0.001035
ATRW_imigy,2020,0.001051
ATRW_imigy,average,0.000744
ATRW_imiy,1995,0.018348
ATRW_imiy,1996,0.020240
ATRW_imiy,1997,0.022122
ATRW_imiy,1998,0.021183
ATRW_imiy,1999,0.021815
ATRW_imiy,2000,0.024701
ATRW_imiy,2001,0.023262
ATRW_imiy,2002,0.020274
ATRW_imiy,2003,0.019610
ATRW_imiy,2004,0.018138
ATRW_imiy,2005,0.019015
ATRW_imiy,2006,0.019086
ATRW_imiy,2007,0.019527
ATRW_imiy,2008,0.021814
ATRW_imiy,2009,0.019829
ATRW_imiy,2010,0.020611
ATRW_imiy,2011,0.022299
ATRW_imiy,2012,0.023995
ATRW_imiy,2013,0.024975
ATRW_imiy,2014,0.024414
ATRW_imiy,2015,0.025082
ATRW_imiy,2016,0.025912
ATRW_imiy,2017,0.027237
ATRW_imiy,2018,0.028229
ATRW_imiy,2019,0.028908
ATRW_imiy,2020,0.028658
ATRW_imiy,average,0.023104
ATUS_imcgy,1995,0.001080
ATUS_imcgy,1996,0.001163
ATUS_imcgy,1997,0.001575
ATUS_imcgy,1998,0.001634
ATUS_imcgy,1999,0.001608
ATUS_imcgy,2000,0.001795
ATUS_imcgy,2001,0.001865
ATUS_imcgy,2002,0.001862
ATUS_imcgy,2003,0.001707
ATUS_imcgy,2004,0.001445
ATUS_imcgy,2005,0.001478
ATUS_imcgy,2006,0.001505
ATUS_imcgy,2007,0.001533
ATUS_imcgy,2008,0.001561
ATUS_imcgy,2009,0.001552
ATUS_imcgy,2010,0.001695
ATUS_imcgy,2011,0.001560
ATUS_imcgy,2012,0.001918
ATUS_imcgy,2013,0.001975
ATUS_imcgy,2014,0.002170
ATUS_imcgy,2015,0.002824
ATUS_imcgy,2016,0.002787
ATUS_imcgy,2017,0.002587
ATUS_imcgy,2018,0.003106
ATUS_imcgy,2019,0.003166
ATUS_imcgy,2020,0.002208
ATUS_imcgy,average,0.001976
ATUS_imcy,1995,0.006288
ATUS_imcy,1996,0.006770
ATUS_imcy,1997,0.008935
ATUS_imcy,1998,0.009151
ATUS_imcy,1999,0.009449
ATUS_imcy,2000,0.010139
ATUS_imcy,2001,0.009972
ATUS_imcy,2002,0.008682
ATUS_imcy,2003,0.007405
ATUS_imcy,2004,0.006292
ATUS_imcy,2005,0.006101
ATUS_imcy,2006,0.006111
ATUS_imcy,2007,0.005738
ATUS_imcy,2008,0.005404
ATUS_imcy,2009,0.005506
ATUS_imcy,2010,0.005933
ATUS_imcy,2011,0.005697
ATUS_imcy,2012,0.006224
ATUS_imcy,2013,0.006268
ATUS_imcy,2014,0.006437
ATUS_imcy,2015,0.007230
ATUS_imcy,2016,0.006856
ATUS_imcy,2017,0.006963
ATUS_imcy,2018,0.006615
ATUS_imcy,2019,0.007166
ATUS_imcy,2020,0.005939
ATUS_imcy,average,0.006759
ATUS_imigy,1995,0.000105
ATUS_imigy,1996,0.000119
ATUS_imigy,1997,0.000180
ATUS_imigy,1998,0.000178
ATUS_imigy,1999,0.000189
ATUS_imigy,2000,0.000199
ATUS_imigy,2001,0.000199
ATUS_imigy,2002,0.000166
ATUS_imigy,2003,0.000141
ATUS_imigy,2004,0.000115
ATUS_imigy,2005,0.000130
ATUS_imigy,2006,0.000131
ATUS_imigy,2007,0.000134
ATUS_imigy,2008,0.000116
ATUS_imigy,2009,0.000098
ATUS_imigy,2010,0.000102
ATUS_imigy,2011,0.000105
ATUS_imigy,2012,0.000108
ATUS_imigy,2013,0.000114
ATUS_imigy,2014,0.000115
ATUS_imigy,2015,0.000124
ATUS_imigy,2016,0.000120
ATUS_imigy,2017,0.000131
ATUS_imigy,2018,0.000148
ATUS_imigy,2019,0.000155
ATUS_imigy,2020,0.000148
ATUS_imigy,average,0.000136
ATUS_imiy,1995,0.004389
ATUS_imiy,1996,0.004843
ATUS_imiy,1997,0.007149
ATUS_imiy,1998,0.006945
ATUS_imiy,1999,0.007257
ATUS_imiy,2000,0.008129
ATUS_imiy,2001,0.007542
ATUS_imiy,2002,0.005674
ATUS_imiy,2003,0.004724
ATUS_imiy,2004,0.003819
ATUS_imiy,2005,0.004043
ATUS_imiy,2006,0.004020
ATUS_imiy,2007,0.004217
ATUS_imiy,2008,0.003596
ATUS_imiy,2009,0.002898
ATUS_imiy,2010,0.002969
ATUS_imiy,2011,0.003081
ATUS_imiy,2012,0.003196
ATUS_imiy,2013,0.003317
ATUS_imiy,2014,0.003220
ATUS_imiy,2015,0.003600
ATUS_imiy,2016,0.003604
ATUS_imiy,2017,0.004062
ATUS_imiy,2018,0.004050
ATUS_imiy,2019,0.004319
ATUS_imiy,2020,0.004041
ATUS_imiy,average,0.004218
AT_bytarget,1995,2.7146
AT_bytarget,1996,2.7123
AT_bytarget,1997,2.5222
AT_bytarget,1998,2.7528
AT_bytarget,1999,2.4441
AT_bytarget,2000,2.6295
AT_bytarget,2001,2.6692
AT_bytarget,2002,2.6691
AT_bytarget,2003,2.6341
AT_bytarget,2004,2.6076
AT_bytarget,2005,2.7457
AT_bytarget,2006,2.6924
AT_bytarget,2007,2.6013
AT_bytarget,2008,2.7479
AT_bytarget,2009,3.1942
AT_bytarget,2010,3.3079
AT_bytarget,2011,3.2978
AT_bytarget,2012,3.2768
AT_bytarget,2013,3.2507
AT_bytarget,2014,3.3619
AT_bytarget,2015,3.3958
AT_bytarget,2016,3.3136
AT_bytarget,2017,3.1400
AT_bytarget,2018,2.9633
AT_bytarget,2019,2.8256
AT_bytarget,2020,3.3179
AT_bytarget,average,2.9149
AT_cgybar,1995,0.2082
AT_cgybar,1996,0.2082
AT_cgybar,1997,0.2095
AT_cgybar,1998,0.2100
AT_cgybar,1999,0.2141
AT_cgybar,2000,0.2089
AT_cgybar,2001,0.2073
AT_cgybar,2002,0.2066
AT_cgybar,2003,0.2074
AT_cgybar,2004,0.2055
AT_cgybar,2005,0.2092
AT_cgybar,2006,0.2077
AT_cgybar,2007,0.2033
AT_cgybar,2008,0.2117
AT_cgybar,2009,0.2275
AT_cgybar,2010,0.2237
AT_cgybar,2011,0.2160
AT_cgybar,2012,0.2151
AT_cgybar,2013,0.2148
AT_cgybar,2014,0.2151
AT_cgybar,2015,0.2167
AT_cgybar,2016,0.2169
AT_cgybar,2017,0.2139
AT_cgybar,2018,0.2113
AT_cgybar,2019,0.2121
AT_cgybar,2020,0.2297
AT_cgybar,average,0.2136
AT_igybar,1995,0.0322
AT_igybar,1996,0.0329
AT_igybar,1997,0.0327
AT_igybar,1998,0.0329
AT_igybar,1999,0.0324
AT_igybar,2000,0.0335
AT_igybar,2001,0.0325
AT_igybar,2002,0.0310
AT_igybar,2003,0.0317
AT_igybar,2004,0.0309
AT_igybar,2005,0.0303
AT_igybar,2006,0.0297
AT_igybar,2007,0.0303
AT_igybar,2008,0.0310
AT_igybar,2009,0.0297
AT_igybar,2010,0.0289
AT_igybar,2011,0.0299
AT_igybar,2012,0.0300
AT_igybar,2013,0.0305
AT_igybar,2014,0.0299
AT_igybar,2015,0.0300
AT_igybar,2016,0.0311
AT_igybar,2017,0.0315
AT_igybar,2018,0.0322
AT_igybar,2019,0.0329
AT_igybar,2020,0.0336
AT_igybar,average,0.0311
AT_imcgy,1995,0.018744
AT_imcgy,1996,0.019462
AT_imcgy,1997,0.020816
AT_imcgy,1998,0.021623
AT_imcgy,1999,0.022416
AT_imcgy,2000,0.022143
AT_imcgy,2001,0.023257
AT_imcgy,2002,0.023367
AT_imcgy,2003,0.023252
AT_imcgy,2004,0.023108
AT_imcgy,2005,0.024986
AT_imcgy,2006,0.025710
AT_imcgy,2007,0.025309
AT_imcgy,2008,0.026633
AT_imcgy,2009,0.027055
AT_imcgy,2010,0.028764
AT_imcgy,2011,0.028525
AT_imcgy,2012,0.028971
AT_imcgy,2013,0.029892
AT_imcgy,2014,0.030607
AT_imcgy,2015,0.030188
AT_imcgy,2016,0.030059
AT_imcgy,2017,0.030436
AT_imcgy,2018,0.032851
AT_imcgy,2019,0.032794
AT_imcgy,2020,0.034647
AT_imcgy,average,0.027402
AT_imcy,1995,0.154268
AT_imcy,1996,0.160503
AT_imcy,1997,0.165606
AT_imcy,1998,0.167127
AT_imcy,1999,0.166577
AT_imcy,2000,0.175170
AT_imcy,2001,0.175470
AT_imcy,2002,0.169780
AT_imcy,2003,0.170506
AT_imcy,2004,0.167918
AT_imcy,2005,0.171959
AT_imcy,2006,0.173389
AT_imcy,2007,0.168903
AT_imcy,2008,0.170384
AT_imcy,2009,0.162824
AT_imcy,2010,0.178113
AT_imcy,2011,0.181999
AT_imcy,2012,0.182336
AT_imcy,2013,0.181965
AT_imcy,2014,0.181608
AT_imcy,2015,0.177364
AT_imcy,2016,0.174911
AT_imcy,2017,0.178899
AT_imcy,2018,0.178506
AT_imcy,2019,0.177709
AT_imcy,2020,0.163101
AT_imcy,average,0.173198
AT_imigy,1995,0.002240
AT_imigy,1996,0.002382
AT_imigy,1997,0.002491
AT_imigy,1998,0.002579
AT_imigy,1999,0.002585
AT_imigy,2000,0.002653
AT_imigy,2001,0.002765
AT_imigy,2002,0.002745
AT_imigy,2003,0.002808
AT_imigy,2004,0.002765
AT_imigy,2005,0.002906
AT_imigy,2006,0.002938
AT_imigy,2007,0.002996
AT_imigy,2008,0.003102
AT_imigy,2009,0.002873
AT_imigy,2010,0.003023
AT_imigy,2011,0.003190
AT_imigy,2012,0.003251
AT_imigy,2013,0.003405
AT_imigy,2014,0.003422
AT_imigy,2015,0.003335
AT_imigy,2016,0.003399
AT_imigy,2017,0.003476
AT_imigy,2018,0.003965
AT_imigy,2019,0.003996
AT_imigy,2020,0.004019
AT_imigy,average,0.003160
AT_imiy,1995,0.093961
AT_imiy,1996,0.097113
AT_imiy,1997,0.098678
AT_imiy,1998,0.100649
AT_imiy,1999,0.099229
AT_imiy,2000,0.108487
AT_imiy,2001,0.104601
AT_imiy,2002,0.093888
AT_imiy,2003,0.093958
AT_imiy,2004,0.091843
AT_imiy,2005,0.090019
AT_imiy,2006,0.090496
AT_imiy,2007,0.094043
AT_imiy,2008,0.095930
AT_imiy,2009,0.084997
AT_imiy,2010,0.088297
AT_imiy,2011,0.093950
AT_imiy,2012,0.096403
AT_imiy,2013,0.098770
AT_imiy,2014,0.096146
AT_imiy,2015,0.096665
AT_imiy,2016,0.101736
AT_imiy,2017,0.107669
AT_imiy,2018,0.108650
AT_imiy,2019,0.111563
AT_imiy,2020,0.109602
AT_imiy,average,0.098093
AT_imy,1995,0.269213
AT_imy,1996,0.279460
AT_imy,1997,0.287591
AT_imy,1998,0.291978
AT_imy,1999,0.290808
AT_imy,2000,0.308452
AT_imy,2001,0.306093
AT_imy,2002,0.289779
AT_imy,2003,0.290524
AT_imy,2004,0.285633
AT_imy,2005,0.289869
AT_imy,2006,0.292534
AT_imy,2007,0.291250
AT_imy,2008,0.296049
AT_imy,2009,0.277750
AT_imy,2010,0.298196
AT_imy,2011,0.307665
AT_imy,2012,0.310961
AT_imy,2013,0.314032
AT_imy,2014,0.311782
AT_imy,2015,0.307553
AT_imy,2016,0.310105
AT_imy,2017,0.320480
AT_imy,2018,0.323972
AT_imy,2019,0.326062
AT_imy,2020,0.311370
AT_imy,average,0.301853
AT_iy,1995,0.2232
AT_iy,1996,0.2282
AT_iy,1997,0.2264
AT_iy,1998,0.2281
AT_iy,1999,0.2247
AT_iy,2000,0.2325
AT_iy,2001,0.2254
AT_iy,2002,0.2147
AT_iy,2003,0.2196
AT_iy,2004,0.2141
AT_iy,2005,0.2100
AT_iy,2006,0.2058
AT_iy,2007,0.2103
AT_iy,2008,0.2149
AT_iy,2009,0.2058
AT_iy,2010,0.2004
AT_iy,2011,0.2071
AT_iy,2012,0.2082
AT_iy,2013,0.2115
AT_iy,2014,0.2074
AT_iy,2015,0.2077
AT_iy,2016,0.2156
AT_iy,2017,0.2184
AT_iy,2018,0.2235
AT_iy,2019,0.2284
AT_iy,2020,0.2330
AT_iy,average,0.2160
AT_private_consumption,1995,0.5385
AT_private_consumption,1996,0.5425
AT_private_consumption,1997,0.5358
AT_private_consumption,1998,0.5353
AT_private_consumption,1999,0.5301
AT_private_consumption,2000,0.5341
AT_private_consumption,2001,0.5360
AT_private_consumption,2002,0.5327
AT_private_consumption,2003,0.5360
AT_private_consumption,2004,0.5316
AT_private_consumption,2005,0.5332
AT_private_consumption,2006,0.5275
AT_private_consumption,2007,0.5190
